image_path,binary_label,crop_source_label,negative_subcategory,source_id,source_name,sha256,original_source_url,creator_author,license,license_url,download_date,split
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_372b103de4e6.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,372b103de4e6cc4a9a647be8ab29ba040d33dd34fdf87bebb472f96d16bca3db,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Black_soil/0147121869.jpeg,Shushanth (Black Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_20c2ce0e5461.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,20c2ce0e5461d83f3a1bb8af75709771924582613ca64dc1335ce7812f65cc87,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_20c2ce0e5461.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1244.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,c1039f6720c176a257cbb64fcf1b478606cd40cb7df2c17f55b59102e719f290,D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1244.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4031.JPG,1,Chilli,leaf,SRC-IN-CHILLI,Internal Chilli In-Domain Training Split,fcdf0a21a6b9e8fe805cf54e025c058a86e7b53999af0d771036a0070fa728cc,D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_4031.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\data\non_leaf_negatives\plant_parts_nonleaf\SRC-05_plant_parts_nonleaf_59cde3d941ec.jpg,0,non_leaf,plant_parts_nonleaf,SRC-05,Fruits-360,59cde3d941ece453850d525928c6ee61601d8a54cc1351786e3122092eb30b26,https://github.com/Horea94/Fruit-Images-Dataset/tree/master/Test/Pepper Green/116_100.jpg,Horea Muresan & Mihai Oltean (2018),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2026-09-23,val
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-03_agri_tools_equipment_55dba0739e95.jpg,0,non_leaf,agri_tools_equipment,SRC-03,Wikimedia Commons,55dba0739e9523c6e34cbe2495a3c0bcab2fef32d20a705950f2c4b908ce20c2,https://commons.wikimedia.org/wiki/File:Stubble_field_with_tractor_and_other_farm_machinery_-_geograph.org.uk_-_4683057.jpg,Trevor Littlewood,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-23,test
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-03_agri_tools_equipment_f18d8d5a16e2.jpg,0,non_leaf,agri_tools_equipment,SRC-03,Wikimedia Commons,f18d8d5a16e2cebc3dbcc9c9b6b27118036595c8cd1a227216d6ad683fdfdf51,https://commons.wikimedia.org/wiki/File:Farm_Equipment-Machinery-_Old_and_New_(20200512-FPAC-PLANTING-584).jpg,USDAgov,PD,https://commons.wikimedia.org/wiki/Commons:Licensing,2026-09-23,val
D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight672.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,cb56b8e71141df9981f7e44b6a7541367f3a2d0db7c257f72163598a11700421,D:\CropDiseaseProject\grape_2024\leaf blight\leaf blight672.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-03_agri_tools_equipment_c89c246866b2.jpg,0,non_leaf,agri_tools_equipment,SRC-03,Wikimedia Commons,c89c246866b27fb236d3c6d1d8c98d7305389ae3428a183c71bc77b58db14a28,https://commons.wikimedia.org/wiki/File:Ancient_tractor_at_Peel_Farm_-_geograph.org.uk_-_7771801.jpg,Oliver Dixon,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\buildings_structures\SRC-02_buildings_structures_d7550beb0e26.jpg,0,non_leaf,buildings_structures,SRC-02,Google Open Images V7,d7550beb0e269754146bd64569120d5cb68a4c70761a1028fde064ecd29d0c8e,https://openimages.github.io/v7/validation/SRC-02_buildings_structures_d7550beb0e26.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Leaf_Mold\f9e451c7-e732-4c74-a0bd-94e7fa8016ac___Crnl_L.Mold 7093.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,bf7a601532d9f3700840b7412e4040139b2a6a7f2a00ffacb6d9f28c5a988bcb,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Leaf_Mold\f9e451c7-e732-4c74-a0bd-94e7fa8016ac___Crnl_L.Mold 7093.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\chilli_cold\healthy\IMG_3916.JPG,1,Chilli,leaf,SRC-IN-CHILLI,Internal Chilli In-Domain Training Split,db052aeb70136d01e5320b6574aeb0519cc7df8ffbd54c9136ffcbed2e1674d6,D:\CropDiseaseProject\chilli_cold\healthy\IMG_3916.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1141.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,885e5feb92a6fab7701ade6435fdac603e6d64e52917a7c56d35494a76593ecc,D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_1141.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image066.jpg,1,Sugarcane,leaf,SRC-IN-SUGARCANE,Internal Sugarcane In-Domain Training Split,5475dda88bf25cc5c126f2e65134bd08f9742cd8b0c950ab813f420bc7555b98,D:\CropDiseaseProject\sugarcane_large\Diseases\Banded Chlorosis\image066.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_ab0db17ab036.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,ab0db17ab0362a9ac1dd5ce4638000a629d764ad3fcc2892672e3ae795be3281,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_ab0db17ab036.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (288).jpeg,1,Sugarcane,leaf,SRC-IN-SUGARCANE,Internal Sugarcane In-Domain Training Split,dc492fbbe58a31b593a0c6f38002a4bf65e8f80c887feba7fa85daf939a29e89,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (288).jpeg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\grape_2024\esca\esca709.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,d5e486c47a5a97b2a61c939b874f17c08343ebbb4264e3a59df7036b4e8a2ec1,D:\CropDiseaseProject\grape_2024\esca\esca709.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (213).jpeg,1,Sugarcane,leaf,SRC-IN-SUGARCANE,Internal Sugarcane In-Domain Training Split,30841c9ee19d61f92282ee0026ef30f893468202985b9c83e101e0d2437aeca0,D:\CropDiseaseProject\sugarcane_maharashtra\Healthy\healthy (213).jpeg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0e05041e-0302-4a10-ab94-73b92e360540___YLCV_GCREC 2538.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,6b8f290d91383e42979647600194c3a567552f70fab21f886d5a14c415448a6f,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0e05041e-0302-4a10-ab94-73b92e360540___YLCV_GCREC 2538.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_1441b2b9a507.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,1441b2b9a507fb86dd2ef813dd98a592e5b5a4d656f7d2e961620f3be1265d27,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_1441b2b9a507.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,val
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_1649c1f7c34e.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,1649c1f7c34e3590bb8cad26ae0fdbfb9d2f8117523563a0c576753e49ffe00a,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_1649c1f7c34e.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\plant_parts_nonleaf\SRC-05_plant_parts_nonleaf_2194ea2f3f3a.jpg,0,non_leaf,plant_parts_nonleaf,SRC-05,Fruits-360,2194ea2f3f3a7fbc6f35a5a49d76fcaf4eca92da49611bd2524317b4a0820879,https://github.com/Horea94/Fruit-Images-Dataset/tree/master/Test/Tomato Cherry Red/208_100.jpg,Horea Muresan & Mihai Oltean (2018),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_618307cb27dc.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,618307cb27dcbfadd98d0d6526a5d47b75afaf7c56c67fbcb9bcd4ed904d4620,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Clay_soil/0017810850.jpeg,Shushanth (Clay Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5171.JPG,1,Chilli,leaf,SRC-IN-CHILLI,Internal Chilli In-Domain Training Split,fae1a19ed2b7774ff9cb093160275f19688321656860249ce938e185ee19086c,D:\CropDiseaseProject\chilli_cold\cerocospora\IMG_5171.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,val
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Septoria_leaf_spot\e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,d39b5683167ce5167343f48da60b72e2e9673f5a724771d0881353002522fbd9,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Septoria_leaf_spot\e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\895054c9-59f6-4f3d-bb72-ac216be117eb___YLCV_GCREC 5204.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,83423c0eecd78597e4dbf3e4b0db1d47862d755b45550090707bc26b616fa453,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\895054c9-59f6-4f3d-bb72-ac216be117eb___YLCV_GCREC 5204.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_18f09d1ff37b.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,18f09d1ff37bac4acb632a5b3eaf5e84c4c024919a607e1598df2aec547dd07f,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/test/Red_soil/0659290079.jpeg,Shushanth (Red Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\grape_2024\healthy\healthy880.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,fb62ee547e8f229344ea4989af3c23983f8dcf142c205658960dde29a2d68b50,D:\CropDiseaseProject\grape_2024\healthy\healthy880.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_9e98de968f8f.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,9e98de968f8fa6a1c82eaa08363ac9bf29d076f3563b0139d9f8c541d526a5e7,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Clay_soil/2545277848.jpeg,Shushanth (Clay Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_e87b9bf84aa8.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,e87b9bf84aa8203f37d7434ca103b309b30c9d33c26074d1bfea2fbb3daf3a8a,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_e87b9bf84aa8.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\06dc54d9-c691-4fe9-a424-57b34f0fa172___YLCV_GCREC 2173.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,0f98435a15cd8e6e403e9869a0350746b06aeffebac078d0f69c1f127e902c7e,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Tomato_Yellow_Leaf_Curl_Virus\06dc54d9-c691-4fe9-a424-57b34f0fa172___YLCV_GCREC 2173.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\sugarcane_maharashtra\RedRot\redrot (195).jpeg,1,Sugarcane,leaf,SRC-IN-SUGARCANE,Internal Sugarcane In-Domain Training Split,d4bdb3d04540eb85c21c9c2c7dbe144a9dde18a90af7bd4c1b2a95e6fc5d7172,D:\CropDiseaseProject\sugarcane_maharashtra\RedRot\redrot (195).jpeg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-03_agri_tools_equipment_12efd22c0585.jpg,0,non_leaf,agri_tools_equipment,SRC-03,Wikimedia Commons,12efd22c05858369f7bec77af49fe6a44b7dd2bc35d94128ea7095cfd054fac9,https://commons.wikimedia.org/wiki/File:Old_tractor_at_Haugh_Mill_Farm_-_geograph.org.uk_-_7194164.jpg,Chris Holifield,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-23,train
D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_394.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,a61869a726f66a4fa03db185bf832ed11c26509cc073b8d2db15249a692b2d64,D:\CropDiseaseProject\grape_niphad\Healthy Leaves\Healthy Leaves_394.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\fc5d1b1e-a225-463a-ab66-ab8f3dbf1861___GH_HL Leaf 363.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,d3fb152191c38b0180d08d84ed9bf408c13e2c820065528e8d4549d84581a6ac,D:\CropDiseaseProject\tomato_plantvillage\Tomato___healthy\fc5d1b1e-a225-463a-ab66-ab8f3dbf1861___GH_HL Leaf 363.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_c3a112b05110.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,c3a112b0511058d1dce86a22b9b113719cc02b050dcd40a08784daa39ddddc59,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/test/Red_soil/0630429499.jpeg,Shushanth (Red Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_90bbeecce992.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,90bbeecce9924e3fe8bda1a3ae05d773d7dcf56719678c233c63e7adeb0774ef,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/test/Red_soil/0835040831.jpeg,Shushanth (Red Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,val
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Early_blight\c29f66a1-5df9-4bd7-a6cd-89a0d4a4cba5___RS_Erly.B 9608.JPG,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,43431eaf3f4ca99ac4f588d6afa499885c7922620d07a3a69392c6f87e8d0d6d,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Early_blight\c29f66a1-5df9-4bd7-a6cd-89a0d4a4cba5___RS_Erly.B 9608.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\grape_2024\Black rot\black rot324.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,8dae63400e28cbad01dbf0426c535676c82f9b7aa52e739eedc0014afd7af9c8,D:\CropDiseaseProject\grape_2024\Black rot\black rot324.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\tomato_plantvillage\Tomato___Late_blight\c56dfea3-420f-46cf-b974-cec54b2c6992___GHLB_PS Leaf 2 Day 18.jpg,1,Tomato,leaf,SRC-IN-TOMATO,Internal Tomato In-Domain Training Split,29daeccd69e6c38e5ac525b8d783e175ea0efbcd466df3d26315efb2f5891e7d,D:\CropDiseaseProject\tomato_plantvillage\Tomato___Late_blight\c56dfea3-420f-46cf-b974-cec54b2c6992___GHLB_PS Leaf 2 Day 18.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\grape_2024\esca\esca154.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,1065432b9b180fee67b6af75e65c5653012a8e02e8ea8651270e37561613a1a7,D:\CropDiseaseProject\grape_2024\esca\esca154.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\chilli_cold\healthy\IMG_4423.JPG,1,Chilli,leaf,SRC-IN-CHILLI,Internal Chilli In-Domain Training Split,1009f860f4ee43f7d8f5f696adcd301cb9e22e7e5c9f5d44a3144be2b9705e63,D:\CropDiseaseProject\chilli_cold\healthy\IMG_4423.JPG,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\plant_parts_nonleaf\SRC-05_plant_parts_nonleaf_bed8f28302fd.jpg,0,non_leaf,plant_parts_nonleaf,SRC-05,Fruits-360,bed8f28302fdb006bdaaa671a922debcb19f9f938f8389441f68768d8ed79a6f,https://github.com/Horea94/Fruit-Images-Dataset/tree/master/Test/Pepper Yellow/139_100.jpg,Horea Muresan & Mihai Oltean (2018),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_9818f61d863a.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,9818f61d863ac78a86bfb3a8655bc40d805738b43cf93e6aa2b56223c8ee6e8d,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Black_soil/0055635145.jpg,Shushanth (Black Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,test
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_9faf17ff9db0.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,9faf17ff9db064699b225a1d0e933c4437738c0801826b27d8fb8f6ef9a17880,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_9faf17ff9db0.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-02_agri_tools_equipment_e51dc7bc2c83.jpg,0,non_leaf,agri_tools_equipment,SRC-02,Google Open Images V7,7948240d3e5864dcdce2be0968627041e7a7d539a27cffcea8b9a25e04cad4be,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_e51dc7bc2c83.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_ad16faabbd54.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,ad16faabbd541a5c0dc9e956b6462021ddb58a853b63ba064cf51bf25e7716ea,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Black_soil/0128408182.jpeg,Shushanth (Black Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
D:\CropDiseaseProject\sugarcane_maharashtra\RedRot\redrot (7).jpeg,1,Sugarcane,leaf,SRC-IN-SUGARCANE,Internal Sugarcane In-Domain Training Split,baf6beb23e35e402bea5c6703649b1c72ab36d1d1d4e7056d0d35f218c4ae528,D:\CropDiseaseProject\sugarcane_maharashtra\RedRot\redrot (7).jpeg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,test
D:\CropDiseaseProject\data\non_leaf_negatives\human_hands_apparel\SRC-02_human_hands_apparel_ecd1eb1c20dc.jpg,0,non_leaf,human_hands_apparel,SRC-02,Google Open Images V7,ecd1eb1c20dc011a099c280bfbfd946099ed81cfa0b9538f9db53725e90d2cbc,https://openimages.github.io/v7/validation/SRC-02_human_hands_apparel_ecd1eb1c20dc.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\agri_tools_equipment\SRC-02_agri_tools_equipment_85c5888a2c89.jpg,0,non_leaf,agri_tools_equipment,SRC-02,Google Open Images V7,f5aac273a995b56acf5843d7db911e6c696a6171a8d1018efef94ec27b6f2075,https://openimages.github.io/v7/validation/SRC-02_agri_tools_equipment_85c5888a2c89.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,train
D:\CropDiseaseProject\data\non_leaf_negatives\plant_parts_nonleaf\SRC-02_plant_parts_nonleaf_d16e67a5a55b.jpg,0,non_leaf,plant_parts_nonleaf,SRC-02,Google Open Images V7,d16e67a5a55be5f33bb1de8180fdc1f51137f63c3dae61d16e34dde247e73b76,https://openimages.github.io/v7/validation/SRC-02_plant_parts_nonleaf_d16e67a5a55b.jpg,Google Open Images / Flickr Contributor,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,2026-09-23,test
D:\CropDiseaseProject\grape_2024\healthy\healthy074.jpg,1,Grape,leaf,SRC-IN-GRAPE,Internal Grape In-Domain Training Split,abbfe1103ea5bf7f50eef685baf8f7bd14926222d6448d1848fb238d351af2d1,D:\CropDiseaseProject\grape_2024\healthy\healthy074.jpg,CropDiseaseProject Corpus,Project Training Split (Internal),N/A,2026-08-21,train
D:\CropDiseaseProject\data\non_leaf_negatives\soil_ground\SRC-04_soil_ground_65c8228c7e99.jpg,0,non_leaf,soil_ground,SRC-04,Kaggle Soil Types,65c8228c7e9994ce8899ac0520a5a9bd2ea2d8abc114ff5e8c87133d424be003,https://raw.githubusercontent.com/Shushanth101/Soil-Types-Dataset/main/train/Alluvial_soil/0054157435.jpeg,Shushanth (Alluvial Soil),CC0 / Public Domain,https://creativecommons.org/publicdomain/zero/1.0/,2026-09-23,train
