filename,folder,class_label,exclusion_reason,sha256_hash,details
Daun kuning - (394).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,13b7b3960f019e0bf74849117809d25162d04b411bbc12c70159696be0e696fb,dHash Hamming distance 5 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__146_.jpg
Daun kuning - (4).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8634dc13508045b3a658a00f42782330e6c7dd8153aa4c7b16a215a3d35d6674,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (40).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_EXACT_COLLISION (Track B),e52089a999c24de5628feb373c76d29302d1e339a7540ea756e811f0d1f07d4d,Exact SHA-256 match with Track B evaluation sample
Daun kuning - (436).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,6d95f186a14210de1370e3dba564abda7dd87b2067f32b9f655df89633b43111,dHash Hamming distance 3 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__113_.jpg
Daun kuning - (44).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,4577b750be895bec636891ce5b51b031d15811309ffd74e970c50105486add02,dHash Hamming distance 1 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__107_.jpg
Daun kuning - (44).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,7a60b802b0909d789e757f273adc9181c3e4c03441d169042ae37093c8a1edc1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (47).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8634dc13508045b3a658a00f42782330e6c7dd8153aa4c7b16a215a3d35d6674,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (48).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,85549a317d22818a6cd22dd2d909be3a7db232ceeb59901bab46855b60157be3,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (48).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8634dc13508045b3a658a00f42782330e6c7dd8153aa4c7b16a215a3d35d6674,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (480).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c065bc6d68f4b5c086fa0a5a8b65aa7ea090ac6f01cbaf99717761e1c52fcd57,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (481).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c104ce3fdcb8020cfccfe6371785e8388c07bb9a6d470f0033bb4c9731cfa0f1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (490).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2014800d1475adc36aabc4d14814ac6a95f854585b715f28918529d4b10a832a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (5).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,51638d73ac047ae30a091224f1cc3ffe995031e00ec89a847500d66861779411,dHash Hamming distance 3 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.png
Daun kuning - (50).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,09c5a5ccbfa60a49ac55a2c6e13060028db5fbb3e59442946f99319be93ed248,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (50).png,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,54c0344a90fa9f4dca6ce63980ee551e4339db2b1ffb451d0df707c57294be43,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (501).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,e84063420e914d356e5f22d49d1c2d7f76be93a005203bdb088dbd825c514344,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (505).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,e0189fbbe98fbac9d22482f483fafe3c487d4bef4bd3e477a57ec1eb2e907fd2,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (507).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,fd42a3af4f1c9479deaba6f7345bd1296848197187108aedea66495670b1e5a4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (512).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f6510b1403a07392586e825159da950795a3c8638f2860f1cae057fabd7fd4d1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (528).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,3949e116f0bebffe0120af98ec83291607082d7cfb48cdfcb0bba506102632c2,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (53).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b6b5ec4e5bd7edeec150757b2ebeea3c43e9f0089ed9bb362f4d7d8cb1cefcde,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (532).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,0c65cce4af384c268bb3f546de23ccf5eb816fec30fe21a9e99dd67add763e2f,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (539).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d53b8d36fd60dce09669114f4c42df74c6a2b3f7c1a617f82c3e81f8b172b1e7,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (543).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,a5adb4754ae5f827b1d21a99abc8ce63e63feb67e9fd9d88bb2fda0904995c33,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (547).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c49b0f5dea9e7cff65aff0f33aff8c263ce840e4061993634caea68e82b21600,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (555).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,5221f7a556a9d28e9a4e5a228e3037d3928507fa2c8871eaf4ab6465505b98a9,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (558).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c42b5f94e6db91bd629d5a3760d766a4d552491a90e78346538c21f6321afd1d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (561).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f7ad215b1433eb8adfca005363b2db02d2ac0665679ecc847f0df96b7db5f37e,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (57).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,120626aee442718e53f184fdcbf2908a092bbcdcc6239aa3eb3aa3e7052b8f29,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (58).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,120626aee442718e53f184fdcbf2908a092bbcdcc6239aa3eb3aa3e7052b8f29,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (585).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f4b3a5d287879363b6d5d818d9800dd09528b25cd1ebefaf4f7d4ba2b53263ef,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (590).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,0ed879a7754558211601b08715a3860d82ebde77853abb103fc8fa233527f81a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (594).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,26c020760768d87f2e365d193901f4b99c4750dc8595492af10aef064fd9fb2b,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (598).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b410e56be14c8a01f3ecd1955928daa42fa56cca05a4c93619dcd5222da788c8,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (599).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b410e56be14c8a01f3ecd1955928daa42fa56cca05a4c93619dcd5222da788c8,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (6).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f0edb7d3d01266b03748ce08cb6af866c07c3c45cdc71c716d9501680ccc0065,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (600).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f8c692fa0cd9d7d1ee3939614f20cd3a21036da95b4f2d7b6f0c9ca6fab91f12,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (601).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,977393a3f59fcb6165c458b41b1339fd4c8799b6042812857b9d0451089415f2,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (604).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,7ac67f5d5c39c6670d9ddd1819a20f91e2a05cd059b0732331141afdb3d37cd4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (607).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,359e45dd0be1d8036c7c464123d39b936f6d3037d8f4a2dad04ffd02d949d878,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (608).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,359e45dd0be1d8036c7c464123d39b936f6d3037d8f4a2dad04ffd02d949d878,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (61).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,055b9a760a89cfad82fffadaeec098799ada695ddeb9fbeb05f9f6cbe48c3670,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (610).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,be3e6d897079f6472efac9a6cd208565962a195ac7040257a2fffbbfbfde677d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (614).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,8a7b6bf43c753d13d4f700b33256e50b31902e3e809e6b16ff53ff7b82042610,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (615).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c9867f08cc8b784beb021f705ebeb4924e360db27dae144c58235bf12e9253fa,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (616).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d7ef659aab5654327fe4f4b3ce7d36e545d42894c375bd8322aa2ab851db640d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (620).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,18502c59040768dff12e535922aa010bb9476b069d3d45f5d7be17f1019675b5,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (628).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,3fe9b86e4e1aadfdf7939c3726ef6a081cf16a49b28fe96b04f37d387f1e0028,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (63).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,65f1ac1918e1d7e3d734c9938de552eb12398cc6211e72768c369f7dbf3d9afa,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (633).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2e53a05c5b66a04c2e4bdccc0fefb7fc51a5c175791c4d93c1a69a5d5c43078a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (637).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,661d1ae77950f48d7743f1dcbea864818ed38f4abed25b3ffd303734e80eff7b,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (646).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,5604274a1f49c5eec439a82f608ba149553fd95d59592c0963f30affe2581aba,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (648).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,47fd95677045f6d78b717a1bbca9ec35663d9b23e39f5e17118308f1e337d95c,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (65).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,039adccaf19fd176faebf2e96c758c3082344847f332ae7ee95797ac713edc63,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (664).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,755b5937647a6b36d945ea3d75a3199ada0213f7d1aaae38001bece040f0e718,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (676).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,439f82aaacd1e2a0def2734f59a47516d77ab4ae619c199d2d4efed22d7e9ccd,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (68).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f1be8cec3d43063998b0470df75001d03ff1ad7522d14c19cbe755216c6dd8f3,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (69).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,de0ee5a9e870c6785e31fd61ebeebd93b38ceecfbc009ffbab9fbadc204c1b19,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (699).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d7ef659aab5654327fe4f4b3ce7d36e545d42894c375bd8322aa2ab851db640d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (7).png,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,402c1c48accf4fff4f77b06675887f35e26f544351342d674cd67616ef5fc030,dHash Hamming distance 5 <= 5 to eval image: results\model_robustness_audit\audit_images\track_b_external\chilli\nutritional deficiency\ulfa_Daun_kuning_-__12_.png
Daun kuning - (70).jpg,Yellowish Leaf,nutritional deficiency,EVAL_SET_NEAR_DUPLICATE,e648996b7999851e74be5eefe777928538e2d44b775f33df18f9f6fe74e7713f,dHash Hamming distance 2 <= 5 to eval image: results\model_robustness_audit\audit_images\track_c_realworld\chilli\nutritional deficiency\ulfa_field_Daun_kuning_-__132_.jpg
Daun kuning - (702).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,67d85b3a2edac0218b3df02114b5facef13390ca77798ed4e6ac33a61048ed4d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (704).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,67d85b3a2edac0218b3df02114b5facef13390ca77798ed4e6ac33a61048ed4d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (705).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c49b0f5dea9e7cff65aff0f33aff8c263ce840e4061993634caea68e82b21600,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (706).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,729ed69652df045bf1139483716fe7478462bc058323cc46d99fcec258320cbf,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (707).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c49b0f5dea9e7cff65aff0f33aff8c263ce840e4061993634caea68e82b21600,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (709).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f7da7650822a59470d0088b62a2beef864292a56f3ffb6e554fbb8afcb3f048c,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (710).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,5221f7a556a9d28e9a4e5a228e3037d3928507fa2c8871eaf4ab6465505b98a9,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (712).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c1a1364b305132920c54927e51ccfaa1f8347403cd05ff0f0ab83a611fc9f43a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (717).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,cc4bc9d0e434ca8a19550cd41f5ab074cfebedc2e857b49b53fd0e15193a1bf1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (718).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,cc4bc9d0e434ca8a19550cd41f5ab074cfebedc2e857b49b53fd0e15193a1bf1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (736).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,99718aa48e10f92c19acfcaab0acbe77e07bd7368c6dae5924ae8fdc8b7168bd,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (737).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,89f39e4307a060d3229a3315647e8649187333be644d86a66c347ab1f65f4f3a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (741).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b76a2a7032b4dd66696e86fa7a719b7d2424f9ab6ba42e1f25981a1492c4badb,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (742).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,1c65a27fb2c5148ca1faa4c9e06af08d20778dded8662a52ea33404b6770799d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (744).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,1c65a27fb2c5148ca1faa4c9e06af08d20778dded8662a52ea33404b6770799d,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (748).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f76024176bdbbbac794b4c1373346a5996e01700c134ae8d3ddd0db33aa6ac3b,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (749).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c575b0bad053f1026f2f95994affef91a8db46f8e013ac7238db86143e42dea6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (751).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,c575b0bad053f1026f2f95994affef91a8db46f8e013ac7238db86143e42dea6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (752).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,3404ab426f0fd874dc9ee69e8ebb2f6a019a6951eff2eb22e4b26c7dcd6541a6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (753).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,59d2e5416d244b1036a3ade7385aaff3d4dbee3fd1f26e6fcc230445bee4d064,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (754).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,3404ab426f0fd874dc9ee69e8ebb2f6a019a6951eff2eb22e4b26c7dcd6541a6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (757).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,b3864ec9bea3360187d0d8f487b6e232465664b7f827bf61b58b461aafa20597,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (758).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,7d511fa4d65fe2db2607d1550d81c42b961c3e26b4ffa4f7e65225cc3774fe94,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (761).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2c54ea01fe6ef43d2b3b67a1a51f4b42a7323fbcde6f6c94c96748a0d768b192,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (762).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,755b5937647a6b36d945ea3d75a3199ada0213f7d1aaae38001bece040f0e718,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (764).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,a1ade934c3aaed8744fb35aee1ab24b17a36dfe423a277ee7b836f56fd9775f4,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (767).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,aaf331c53267fe0ee88c2852bd51d9699ea740bddf4ee4a0f6df0add617d77cc,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (769).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f0bde70d6b757676f751f65ece270c0409d4141292b0c3658a31edf62d3246d6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (770).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,f0bde70d6b757676f751f65ece270c0409d4141292b0c3658a31edf62d3246d6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (778).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,d30d9914f23c679a00a76c9e5b9adfa6d569bdfa22eb629007991e39ac5bf1a1,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (784).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,fa2a45c86d97336103107a98ce570581a0a3b5cd6ccacba2a433bebbadf9eaf7,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (785).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,7570e32eaf47163694084721a12ee67f70127be706f2d382d1701a50e97cec33,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (788).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,515ae77680fb948d7b2a15c2ffe929aa067fd95e7d8432094871972487057df6,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (791).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,7697f88f5301bf0c6d02861bd79615a82342ab0622132e78270ecad454ba2a57,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (795).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,5ec6a5ca4c4453fa9f482ea728dd86e2f2b3244577c63bd4db658d1c1eae1c07,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (797).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,98bb477d091c9e0b598f89b04c2e24d27b153234cce60eb1290eb08b2883c013,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (798).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,3eb399c07362ab3d6001f3010978aa76859d25e0a53d61fe26e3644fb146a068,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (799).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,4115a9cfbd9eb47ebb3588d25ead6f3d1e14e9245438e051471f307958041eaf,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (800).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,23073f36d3c358d7874cd28df9c11bc903738d8a3177540abb561ca1e69a8910,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (801).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2014800d1475adc36aabc4d14814ac6a95f854585b715f28918529d4b10a832a,Identical SHA-256 to earlier Ulfa image file
Daun kuning - (802).jpg,Yellowish Leaf,nutritional deficiency,INTERNAL_DATASET_DUPLICATE,2014800d1475adc36aabc4d14814ac6a95f854585b715f28918529d4b10a832a,Identical SHA-256 to earlier Ulfa image file
