image_path,relative_path,class_label,class_index,source_dataset,source_type,sha256_hash
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0059.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0059.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,604bcd12dcabdf4c4d46488b2a0ecb537e58501c263d6fdb4c63f990a1009011
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0060.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0060.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,6e9b0eaa1129903a104599e6b976f10c9ceb9a5d128c80e77da37e4f2656d099
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0061.png,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0061.png,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2df6a848276be48bdcc8dc3dfe7b9e9850d345523ae3f8dacbf078b53eb7d4a1
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0062.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0062.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,dd74140ed005a1ba25f9c8e8ac9853673a6a86bc6370063ab57f894e16fb0b3b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0063.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0063.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2144e74702c7fca7931e2fc2a8b13330ba5a8c1cfb5c0405b79e16bcdfce985c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0064.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0064.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,45044ee9c54c67a8b283fdaf443a3476c3ffeb8472ab0722762743494477f34a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0065.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0065.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,5adb75dd99a2321859d919199000327980c74b70474be2ace100e4827f8abe9e
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0066.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0066.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1ea961741b20facb0fe2932085228e2b0a23fca81aa146e507ec7a20ea842a7d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0067.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0067.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,79c378be2db3ce1b55ba5bf7f272f1aa6ddbd3708824677572d63378f3721f63
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0068.png,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0068.png,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1042cb83b47c09822eb08987866156d95ee3de533b50a9d7f35673da6f6ec2b6
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0069.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0069.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,576eadd74937f000dad869f283a2c24ec03fff83b50f456d46d281265b2c486f
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0070.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0070.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d56c892c8b4cc10a794e51d78cf9dd3886348ae57cf2cea2a0514731e767a909
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0071.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0071.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1d5ff43c0a14f71cfa4d4b511b73681bb5ec6de71d7bcd42cb38b19fe32e856b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0072.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0072.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d10e2114ad6f9de545e07bd5cc8d38a2a813f5d3b7246bd199125d3e8b9011bb
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0073.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0073.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,a4c4a2450d06383d86fa1e2b5c02660349777a78b1ce46e87654fe9d757f2dee
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0074.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0074.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e145374d1d0ad130cd61e04be2e2bb1034a27c8189cb3019699b88cb8ffb62ec
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0075.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0075.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,8bade905ea9a71b348e9d4cfe119216f7cbbce7b1379473a6bec7a51d8b1278c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0076.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0076.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,a93e4b435d8bda5d077ead0ea75d23a436bb8897d89e7bba846cb297f4c2e219
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0077.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0077.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,854642bcb6eb39ea0da888c5a868451a915a85d5c875c4159261e9f66c861059
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0078.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0078.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,8bee77b7b4c023e9efcfa465dc9ea409f0103b6e4cb3ace18aeb1be85b803187
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0079.png,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0079.png,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,acbeb229bbad9d966564837c03c6a8f85e435cbc32de5300f5d8019a9de9b3ec
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0080.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0080.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,90710343753655483742836f3d4fb82a3d1c40a34a697afa6543050f8079fc54
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0081.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0081.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,a1ccb97cb678a305bbf281709041a647abeb76b38b430b55e03862feab20d5f3
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0082.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0082.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,e1336c88cfe0a6de96fdd1e78756142b4a096bccb6d581e80158e2254a631b17
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0083.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0083.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,12469d308c8ca4e0b761e71406de200e6add1a7c277e5624f8e1ca26621cbed4
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0084.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0084.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,39431ee214ac5605872a34471cb2127d2a569d18edaa6122022bdab8cda0a520
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0085.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0085.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ed5ec4b559b5ec1af85933c180e29071cb8050da2d23e5ca373fb178802b43e5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0086.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0086.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,eee422ac87fabbb2e060b49c156043c81be15ace129ef04f2cbbac803b899726
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0087.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0087.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d7088e9dfa0bc66c34ca99c5b6f626dd571f263a46d0b68eed135818546fe616
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0088.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0088.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,4ded0081a6c02da06d2821a16c0eb77ea9a5454c9f57d7e01bb42a1d8f8b65b3
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0089.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0089.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,95e7b47bcc7f40d21cc2dde526f36d6d6dc48f158e917cd4016dafbd969f643d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0090.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0090.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,a33e5a3192a8fe9bab2f71c2456fbe234990fd53bf4dea3d395e648b27f07b7a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0091.png,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0091.png,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,536e67daddf996c40f263dcfab33eda07881c894fccb51fd2ab85eef84559d66
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0092.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0092.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,de5a26bf93168a707179e28cfed9e5eb2923002763e1c53835277725062db50d
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0093.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0093.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,fefa9b98e23535426afd23bce9a9eab2ad427a74e4174d442f43683b87383fb7
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0094.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0094.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,b4087fac059558395d045ddad4cf80dfaae768a36a8a47453c2c78b746c9f266
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0095.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0095.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1304b9095267e28f5d97efbe096f140c4c3bf4250137c38ba60472a534519b8e
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0096.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0096.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,890fe5d3d16c7308f36b2d21cdcc6b7aac78bb53c4b7d123ccc6dd10d962ea48
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0097.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0097.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,51923c7bf24b903713a53a13d6eb356840e1a7014c869aa1534d84ffef031467
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0098.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0098.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,9f8d84ed4312f2b9ec58b7b3c221224c3af4acb324c5caf6f2371e9e0c035b20
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0099.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0099.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,f3dc5ce6bb5d2eb703f1c4ba219eac43ba8aa3c08938b7ed0eb2979fc7e1bb68
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0100.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0100.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,4356c7dd853706a2fee63f5bb95417fbf14b15091a3cb01cb6baa79fa2acd8e3
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0101.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0101.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,480d6a9a96038e26fa659d3b104bfbf59f67fbb6e0b94e3296385c9afbef2b75
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0102.png,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0102.png,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,6eb239417b139a84bea76e695b2bbe66374b20e07761aab89ec46581bd4af119
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0103.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0103.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,120626aee442718e53f184fdcbf2908a092bbcdcc6239aa3eb3aa3e7052b8f29
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0104.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0104.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,f0edb7d3d01266b03748ce08cb6af866c07c3c45cdc71c716d9501680ccc0065
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0105.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0105.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,84c8d5ac48c0e63f96b211c6b760f7fe2674e8a622dc5d4ccf1a00f0fe9e10d1
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0106.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0106.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1325dc3e45231545b070fc298e292fd9ae2e75057d93dce79fc31b0d8440adf5
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0107.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0107.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d2a477b803c13c56db33363b13dec4cb116b11c8653a565ab43f5260a1dd5659
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0108.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0108.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,65457e2516d74679cb30abbe1afe4c38bdd47354c89db9155834160952d3588c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0109.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0109.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,1fdc07d03b44353ab12eb469d28acd5bcf19d30898e735732e4ada517b11cee9
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0110.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0110.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,ed369b1f3b6416fea3a30833ade6a1eb164165870dd2089de9616b43d8997263
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0111.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0111.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d949cafc5521b04613742e073a14af974f45870bdab5b1795d1616ad130b605c
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0112.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0112.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d7e72f465ad367aa4e127cb1b8a2a13221479126bf72d91200dae99df4245acc
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0113.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0113.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,eb24db8f1b79130cf4a98b1f0943e2a74ecd3408098bb90dcbf899d745654db9
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0114.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0114.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,d85194ea9ca042736c02608d801b6a129691e42ade067c9eaf0447b29d37bafd
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0115.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0115.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,67cda4603a321ed0dd9848f9931075320ae076a8eba81f38055117b2f48a075a
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0116.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0116.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2678eb73fdcaec1640150678825340e266a36dc5fc369da5ee9e088a2c8272ea
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0117.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0117.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,2ab85e3a2594211a04c2ca121afd0670bc74fc2af6231586f528516db68b7292
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0118.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0118.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,593acaf38cf399830139d2a6211dcfc33304f383d2a927584b35944eee663ad6
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0119.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0119.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,b4dd81d1d589d12ef514061aeb60acf68e264fd1cbabd05fc822d8744a0f9c1b
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0120.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0120.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,25f1511e9d3d55c9cba6f782ff978f780511742d1684eefc4aac981da7d75a8e
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0121.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0121.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,f2bb0742bfd155f357becf357535f0da396e7bb0a58ef1b076404fdf7402ffd4
D:\CropDiseaseProject\experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0122.jpg,experiments\chilli_field_experiment\field_images\ulfa_nutritional_deficiency_0122.jpg,nutritional deficiency,3,Ulfa_Chili_2023,FIELD_DOMAIN_SUPPLEMENTAL,b190317b1031a91dfacc55827dc54bc61cd921500ac8e622f150f8968c9bf5be
