image_path,relative_path,crop,class_label,ground_truth_quality,source_type,source_url_or_description,sha256_hash,notes,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-25-_JPG.rf.ff3c77e1661e0db9271eaf6b49c9eab1.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-25-_JPG.rf.ff3c77e1661e0db9271eaf6b49c9eab1.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),cbde68b172b59e0ce605778031d4f84a69751cefc913ef9a8dab9f6f68785cf2,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-26-_JPG.rf.95179375be6727f1482f0e92080f2947.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-26-_JPG.rf.95179375be6727f1482f0e92080f2947.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),9d719d32d466a45fd8315d87da834c756eeb8916ff2f3fe5f8cf847f40833c47,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-27-_JPG.rf.d888f54217cf29c0954c48ed436f41b2.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-27-_JPG.rf.d888f54217cf29c0954c48ed436f41b2.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),321118b42a187093b604fa201e2a396152f88be7e86e7d19f072fe49161ecbc8,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-28-_JPG.rf.632323ef19d90c0ce4cafce4fc4ab9f6.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-28-_JPG.rf.632323ef19d90c0ce4cafce4fc4ab9f6.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),eeddbb645ae0a819675a30c9719583ce7127fb9f1ea7469d54d9471f65179d96,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-29-_JPG.rf.70d79c3359fb11252d9036dbaf1f5763.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-29-_JPG.rf.70d79c3359fb11252d9036dbaf1f5763.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),7f7452b5d57dbe3f03595a97559efb89638022fcc9026a4250cdf6bd54f14663,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-3-_jpg.rf.47fc17505b42693d63a3be9dc2fae376.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-3-_jpg.rf.47fc17505b42693d63a3be9dc2fae376.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),1c652296e2ea943828ec6030beb51e790e72390b7cfb75d30496722d970f63ba,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-30-_JPG.rf.98e74d42b3081f18ac2ebb86f99e6896.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-30-_JPG.rf.98e74d42b3081f18ac2ebb86f99e6896.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),b14a19879cacd616514a7931e2f5e3db636e0f2519d49398ff6a7a043ab7be95,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-31-_JPG.rf.5cf04f2c845f967cbdc23ed573cc6684.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-31-_JPG.rf.5cf04f2c845f967cbdc23ed573cc6684.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),b14177089af000169f2f64d38bc5cb05f3f0536b8a62384a7f434a4d44c20923,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-32-_JPG.rf.5dc9bb476216e6ded70d410f852170fb.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-32-_JPG.rf.5dc9bb476216e6ded70d410f852170fb.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),6bbbe127eeb8e77eda4072a6ee71fd57b13defbe4330efc66878762a7ee5b7a6,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-34-_JPG.rf.3aaf5fdbeff2daee217d8670ac90996c.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-34-_JPG.rf.3aaf5fdbeff2daee217d8670ac90996c.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),d5a6f0da239cfc06321e4048736c48aac55c88476597541af6c1e6c23bd4c43f,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-36-_JPG.rf.3d50019696530a319ebe7602bbed044a.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-36-_JPG.rf.3d50019696530a319ebe7602bbed044a.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),5f7efea257a7543101940acdeea0bb968883aa07e6cbb4faeba3501f383e8d35,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-37-_JPG.rf.13faf467ee4290c17064c4edd57f381b.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-37-_JPG.rf.13faf467ee4290c17064c4edd57f381b.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),dedaa67751ab7eb572b106cf8926b52ff0588742523043f3d47a2d1966876fb7,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-38-_JPG.rf.985484a69a404d8db669a0ff55773779.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-38-_JPG.rf.985484a69a404d8db669a0ff55773779.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),55c836b3a2c2104f477e181a83deaaaabc8cd0c57a5a9c08769acecf9bea3775,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-39-_JPG.rf.0ea06163a455c12a4c0263c3f89684bb.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-39-_JPG.rf.0ea06163a455c12a4c0263c3f89684bb.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),235c0107b4a0797a3570ee6221744ebe1c2f20ab0b2f57968202dc8b66126274,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-4-_JPG.rf.1e0ed1944525a2640d3bf95143991216.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-4-_JPG.rf.1e0ed1944525a2640d3bf95143991216.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),d6bff2dc29585f31e5686fb5fd2ddf41c41cec3d0e03f9befad931642ab2faf0,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-40-_JPG.rf.43cb5e65a715ed7f70ea45f9eee6b87a.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-40-_JPG.rf.43cb5e65a715ed7f70ea45f9eee6b87a.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),9e2560ff024da7158793912a2ca368e3d48463e6e557e3cc79a3bb81d74023c8,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-43-_JPG.rf.088780f315b8ad51f74491574bf5226f.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-43-_JPG.rf.088780f315b8ad51f74491574bf5226f.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),990d78b89d50ad184c2770a895f693c5a02d46b891a10c99ada8c15849f5eab4,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-44-_JPG.rf.44fd9e8897318b19d74af12b27c6f8c3.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-44-_JPG.rf.44fd9e8897318b19d74af12b27c6f8c3.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),0467e5884b67de9ab5b327deb79f0ad3c23b4b371793dddca602b1364f690710,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-45-_JPG.rf.a81b18e94300acad0f9f923dde7c3a4b.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-45-_JPG.rf.a81b18e94300acad0f9f923dde7c3a4b.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),f3543ad1da4cd24557edbc3a18a3ad40d073cd51f232a8bd3d3969650f628398,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-46-_JPG.rf.391d5d9f60edc995515174f44bec8186.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Red Rot\sc_field_S_RR-46-_JPG.rf.391d5d9f60edc995515174f44bec8186.jpg,Sugarcane,Red Rot,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),b61b9cd170e77528406d2d0958c17915884c6355d52ea6221d765b76fb27a8e9,Sugarcane field photo of red rot lesions on midrib/leaf under daylight,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-26-_jpg.rf.e4a140ed8c79336012f9fd8305d22fb9.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-26-_jpg.rf.e4a140ed8c79336012f9fd8305d22fb9.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),7be60a37418e68550994e6777927b5d4ee2da2762cde2f2c84b95fe18bcd53f7,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-27-_jpg.rf.b835a785a4ee336b79e8b7ae9a27445f.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-27-_jpg.rf.b835a785a4ee336b79e8b7ae9a27445f.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),74177f20ecfe0f95cfcc8b30c258a5f6710b201a70bca59054d98304ea1e1ac5,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-28-_jpg.rf.c75a09eb8309e56f29fbcd72de21b3a4.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-28-_jpg.rf.c75a09eb8309e56f29fbcd72de21b3a4.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),fa32fb211e83483ea70805bdd4336fcc432e01cf3a763c4d454195fb8836bee1,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-29-_jpg.rf.59a48f7060f1369d7cb39a3bf045ecb6.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-29-_jpg.rf.59a48f7060f1369d7cb39a3bf045ecb6.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),ec1b5634673409109e594a38abc7bb3565144223dc1f18331c7ead61a4becc42,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-3-_jpg.rf.e7b97170effc9e607e1dd489cb686ef5.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-3-_jpg.rf.e7b97170effc9e607e1dd489cb686ef5.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),adfe8a4ecd8109434f21022e89fbd66ce86ebd43de8e4619ddcdc65de6979e2a,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-31-_jpg.rf.20bf4faac53c24b02c53e29be7b8b460.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-31-_jpg.rf.20bf4faac53c24b02c53e29be7b8b460.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),427b089c57e9071a3f6ff81fbcabc69c880f0165a09d5a74a85728f50c8598e0,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-32-_jpg.rf.ae26a204e4ec6466b8a0e22ae7be8a67.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-32-_jpg.rf.ae26a204e4ec6466b8a0e22ae7be8a67.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),bf6b4b2504b0f660d485b2bc66b6ca7b3afe26302773f911d0d9a5d68917738d,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-33-_jpg.rf.d68622bd56566a1b4681d14df266632f.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-33-_jpg.rf.d68622bd56566a1b4681d14df266632f.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),0190b2a908bbb4cb980589d778f056ba36d0ed8f192c7e22c36871da9a0242c9,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-34-_jpg.rf.aefd3e450b0914dd837ebba39dd2fb37.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-34-_jpg.rf.aefd3e450b0914dd837ebba39dd2fb37.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),c80f571d99f45b222ae2d972577eb0a9417900dbcd551426633b5842f59395ec,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-35-_jpg.rf.29b591fe6dc7e9e8e048a0f9aa6f4245.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-35-_jpg.rf.29b591fe6dc7e9e8e048a0f9aa6f4245.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),2491b712d9252537cd5117f58e1e284916740913f5207b436e4bd23f44170149,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-36-_jpg.rf.bbf70e7718ae75ec64789f5e41660276.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-36-_jpg.rf.bbf70e7718ae75ec64789f5e41660276.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),b3ee144a189633828cdae02fef78387e9c8964eb0f5e95194d872942454b165f,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-37-_jpg.rf.f5f0c9853892f84c93ec1269c3449eab.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-37-_jpg.rf.f5f0c9853892f84c93ec1269c3449eab.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),fc880a3a41336f6d71fa3a68e8c686fefc914afd1b6e262f0c5c02512b24e4bf,Healthy sugarcane crop foliage in field setting,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-38-_jpg.rf.2af1084e72911ff3b0b8d131f16b6a53.jpg,results\model_robustness_audit\audit_images\track_c_realworld\sugarcane\Healthy Leaves\sc_field_S_H-38-_jpg.rf.2af1084e72911ff3b0b8d131f16b6a53.jpg,Sugarcane,Healthy Leaves,HIGH,SUGARCANE_FIELD_PHOTO,Sabidarrow Sugarcane Field Research Photos (Outdoor Stalk & Leaf),8596030e363325394f6e29823d9fd8325d5aa0c856c88b11397140a61a97a5bb,Healthy sugarcane crop foliage in field setting,True
