image_path,relative_path,crop,class_label,source_dataset,source_url_or_citation,sha256_hash,hash_collision_check_passed
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-8-_JPG.rf.5af31a717f071df790317588fd071e24.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-8-_JPG.rf.5af31a717f071df790317588fd071e24.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",48db6ec1c02a04bb30ad2d7c737d6885e0f8c84432c8d323db966bee9776c482,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-81-_JPG.rf.78afa40a7fee63703a83b6c94c6397fa.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-81-_JPG.rf.78afa40a7fee63703a83b6c94c6397fa.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",6da9634105b9f206bd24c4047fb9e3b1f73d1ef4cce411f2d3d042ee80a2924c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-82-_JPG.rf.62c9f5221da05387788d2adae2c616d5.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-82-_JPG.rf.62c9f5221da05387788d2adae2c616d5.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",ec245e262293084cd27fb4e9029580db7cc2d667a744feda7c55cd687ffb683c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-84-_JPG.rf.8fbeef74a02e2d6a90d7549e2904f425.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-84-_JPG.rf.8fbeef74a02e2d6a90d7549e2904f425.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",e40bfbf67b675f79025f642ca23e007adfdeedd45165064dfe9a1359db1d1fde,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-87-_JPG.rf.3dc0f0936fc2b0bd7cb667083e74350a.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-87-_JPG.rf.3dc0f0936fc2b0bd7cb667083e74350a.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",45e2cae11404bcb5bab494c658351fb714b50680234e58ea70fcbabafcb6aa0a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-89-_JPG.rf.bd60f0e526da79b87304385aba25e2c3.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-89-_JPG.rf.bd60f0e526da79b87304385aba25e2c3.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",f686a211fefc2306050eda3bcbdf6cd515c57b9fb295ffb34c419b2b29ddd6f9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-91-_JPG.rf.498e31d3abc85a6c811d296f3d9e52fa.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-91-_JPG.rf.498e31d3abc85a6c811d296f3d9e52fa.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",3bc97b189efcdb5e14d8c30f5a617886d8912b7a91a37264be6695f8a9062cc9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-94-_JPG.rf.5ada4a8c16672407c863fae7c2a4a623.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-94-_JPG.rf.5ada4a8c16672407c863fae7c2a4a623.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",056c7e803adfb7d576e29c6b0bee7d31db1da6904bffb7ac96c514086c5a2d46,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-95-_JPG.rf.35ae3154581f6e451fc66950afed11d8.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-95-_JPG.rf.35ae3154581f6e451fc66950afed11d8.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",2b2bdb995ad09be4f0ddb057fe296f4661fc315a7546d497f9c76aa79a001424,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-99-_JPG.rf.bff73053141c77495dff870fdc24c5df.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-99-_JPG.rf.bff73053141c77495dff870fdc24c5df.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",9aab9427aa86f2058fd809c85d9e5e02ef934de0f0544c9b78961560d69b111c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-10-_JPG.rf.525fc02ce4642fd46f8f2b7401e1b60f.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-10-_JPG.rf.525fc02ce4642fd46f8f2b7401e1b60f.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",540ab7e2e68c60db27d13a8e825461cc980807e23963b48ea339c5ff9c5baae8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-100-_JPG.rf.07cb88b144d1b5fc8a1b55f4ce219717.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-100-_JPG.rf.07cb88b144d1b5fc8a1b55f4ce219717.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",bfc4f694ec6eee2c54cbbc97e7285b86959d66eafd91591fb22ddf5913fa03d5,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-11-_JPG.rf.d6955c2afd09c6881e56343f909fc027.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-11-_JPG.rf.d6955c2afd09c6881e56343f909fc027.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",a2cf2364db0b476d938a43cd25d7dc24f7f85b6c09f8ea8758c0f66190c3fef4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-12-_JPG.rf.fd289c20fc52c352fa80db81f851db37.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-12-_JPG.rf.fd289c20fc52c352fa80db81f851db37.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",eedc07bc99a6deafa86a9c81a04523902b996736734911875e3f39551bc2298c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-13-_JPG.rf.9478c87509c8f3576318c9817ed28b70.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Red Rot\sabid_S_RR-13-_JPG.rf.9478c87509c8f3576318c9817ed28b70.jpg,Sugarcane,Red Rot,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",8b1dbf9d12eccd54994cdfe0605318cb339473dc8472c9147a64a4ed19bf20ff,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-1-_jpg.rf.d9010f699490fd0b0e37fc050d99d9fd.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-1-_jpg.rf.d9010f699490fd0b0e37fc050d99d9fd.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",3b62b05e911360e731df0f7f87f1c61b714f8c1603d67538aacd4fef1f971d7d,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-15-_jpg.rf.9fb3c8e45de5f6afc1831c9db567e3c8.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-15-_jpg.rf.9fb3c8e45de5f6afc1831c9db567e3c8.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",ef382180196dda151683a81e3703cc89394ad27a6f591b1dbca950f95eee9601,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-20-_jpg.rf.3818cf438f106d137b3e68d53cf3f988.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-20-_jpg.rf.3818cf438f106d137b3e68d53cf3f988.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",e637d93762811ea0d38f354cab36c84e8e54611af044c5d16b4a2d2d4395e57b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-21-_jpg.rf.e3a88202e82aeb81e27ea853db2980b9.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-21-_jpg.rf.e3a88202e82aeb81e27ea853db2980b9.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",365184eaa283b4c8b73a3461799c08b9399a60e2df1baf0494c5f4e25f0ffc50,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-41-_jpg.rf.cb0045747a4692b2179e34dac9f39440.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-41-_jpg.rf.cb0045747a4692b2179e34dac9f39440.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",2a5e2ba039a4f8a8701994b028d255e8c6574184939e3f7e1e1c813fd4fa0d10,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-46-_jpg.rf.6e42a11afc35684f64c0091d10713950.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-46-_jpg.rf.6e42a11afc35684f64c0091d10713950.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",8b6bd42438c311df572a8c08091f96b088100d43a709eecd32acff2774150ac3,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-47-_jpg.rf.b03d8a183adb0867be3919b2bb4881ad.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-47-_jpg.rf.b03d8a183adb0867be3919b2bb4881ad.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",32b9dc297a6285c3389c7330d088caec03d17d5f106d8fc75e077b03c5630fc9,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-51-_JPG.rf.d2470fc1d879fdd5c7fb8e03bad74ab1.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-51-_JPG.rf.d2470fc1d879fdd5c7fb8e03bad74ab1.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",f4a6fdf21975fedd6ec537c396e930fa022f04fdde49b0c24bc0a0f8c38b0144,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-53-_JPG.rf.a42a37f1186bc9c0f6978c4f0c62ad12.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-53-_JPG.rf.a42a37f1186bc9c0f6978c4f0c62ad12.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",e23357e5805bb59e5fb6f475d6c290ab9bd6dbf52926ecb1bd6a4ba64ea6bf94,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-56-_JPG.rf.abddec778da171e43b918257e5240470.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-56-_JPG.rf.abddec778da171e43b918257e5240470.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",f6ec8351d880824acd3f24cddd4db5b6467ca9360b98106b2d66afc84ad20bbd,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-57-_JPG.rf.69874c3c29a72f9ac7cd7bc105bc8841.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-57-_JPG.rf.69874c3c29a72f9ac7cd7bc105bc8841.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",5ba69c4f0cb60246142cc0f7183c74ee7d782b14997adc1172e9765f0ac2b808,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-58-_JPG.rf.e3c192c1506d12e18c05a13f2fca3397.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-58-_JPG.rf.e3c192c1506d12e18c05a13f2fca3397.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",69e2970dda769a7918fa1b1761e73bbe7e6c05de842ed4768f3500e01804ffb2,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-59-_JPG.rf.ea0629cb752b029c2dacf1ae7a5bc7ab.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-59-_JPG.rf.ea0629cb752b029c2dacf1ae7a5bc7ab.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",e77101931ce03f4e694d086b1c37476e28878ebc4f484317a2099081b8f36fa0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-62-_JPG.rf.cc8dccf2f20a6e83c68936b9bc8b60f8.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-62-_JPG.rf.cc8dccf2f20a6e83c68936b9bc8b60f8.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",a108755f8aede5fc743ed411946a8d677fd7bdf142fe52e6205498d566a31157,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-70-_JPG.rf.ed4f06aec051a9cd2e7db43f003c2b21.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-70-_JPG.rf.ed4f06aec051a9cd2e7db43f003c2b21.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",3fa3bed36a358facea703e2de6eca444fee789948efd1ae0093f8f581ca77bb8,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-71-_JPG.rf.ffd3276ac3d7c3344ec72adc44d273cc.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-71-_JPG.rf.ffd3276ac3d7c3344ec72adc44d273cc.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",eefef256d0dd8b6f1207864365bc0d451a248747ebba6868745cf52cabea7f6c,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-73-_JPG.rf.690cfb2d0dd7256687c68ec3c3d0448c.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-73-_JPG.rf.690cfb2d0dd7256687c68ec3c3d0448c.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",d73836f48c27efddd14e312f728576630c743f208e4746a62f7c20ea3c7268e1,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-74-_JPG.rf.ead72d5409a22076e06fc1b832236f78.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-74-_JPG.rf.ead72d5409a22076e06fc1b832236f78.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",b2ceb1c3bd992fb14b835b514d5666f164227e4e5def94905f87c58039b9776f,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-76-_JPG.rf.30f1495ca1c4f116e00e82a7969c77b0.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-76-_JPG.rf.30f1495ca1c4f116e00e82a7969c77b0.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",13f767d67f8b802ff4132f598d8f3a164e95c0f184978a506bc1026d6f2543bc,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-77-_JPG.rf.80c0f4bb7feefa7f5cab7504872f9a37.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-77-_JPG.rf.80c0f4bb7feefa7f5cab7504872f9a37.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",02e1b0993c3bf5cfabecb639edb6d37c3df7eaf499e71e1d0b86f3734102be3a,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-80-_JPG.rf.317a7711a02a3f3b4207114e6ba65e8f.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-80-_JPG.rf.317a7711a02a3f3b4207114e6ba65e8f.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",6fa3592d186b0d1f393be024ee992d06e44dc061358a84f68e9f51f0170f8265,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-82-_JPG.rf.4f4dcda30c1a05ef21c54c1da15004a4.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-82-_JPG.rf.4f4dcda30c1a05ef21c54c1da15004a4.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",14a9b783cb12e2ecc71141be19c3f4c4d9b9ec976075b38d998d7ba76031fae0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-83-_JPG.rf.7685b68e1dd6576df2e86a9c00ce8951.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-83-_JPG.rf.7685b68e1dd6576df2e86a9c00ce8951.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",0153bfa6bdfe842c10806793b5be3566295fdfe0362aae3197a21c4fd8b671e4,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-91-_JPG.rf.0c3d93d4d8598178423c570f44c4a261.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-91-_JPG.rf.0c3d93d4d8598178423c570f44c4a261.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",66a37cd67548233d164667af764cee18de8a62ec533b33815ce9c29e80c103f0,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-96-_JPG.rf.a5bbf6b382dfe8be2f7aa153d3720571.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-96-_JPG.rf.a5bbf6b382dfe8be2f7aa153d3720571.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",a9fcd4fd5ff6f25e7aef5ddec54f38b215e2e8b36b918ea55923a9d6beb87f2b,True
D:\CropDiseaseProject\results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-10-_jpg.rf.583b357e5c549d8e84bdcac1c2265cdf.jpg,results\model_robustness_audit\audit_images\track_b_external\sugarcane\Healthy Leaves\sabid_S_H-10-_jpg.rf.583b357e5c549d8e84bdcac1c2265cdf.jpg,Sugarcane,Healthy Leaves,Sabid-Sugarcane-Dataset,"Sabid et al., Sugarcane Disease Dataset, Springer 2023, Roboflow CC-BY 4.0",c4b21436e022cb412e96ffa4a55f5fb649f6d867504a9d38f384aa142c71711a,True
